"CHEBI"	"prefLabel"	"altLabel"
"CHEBI:16811"	"methionine"	"Methionine"
"CHEBI:16811"	"methionine"	"methionine"
"CHEBI:16977"	"L-alanine"	"L-Alanine"
"CHEBI:16977"	"L-alanine"	"L-alanine"
"CHEBI:17303"	"morphine"	"17-methyl-7,8-didehydro-4,5alpha-epoxymorphinan-3,6alpha-diol"
"CHEBI:17303"	"morphine"	"Morphine"
"CHEBI:22998"	"canadine"	"9,10-dimethoxy-5,8,13,13a-tetrahydro-6H-[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinoline"
"CHEBI:23359"	"colchicine"	"N-(1,2,3,10-tetramethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-7-yl)acetamide"
"CHEBI:2666"	"amitriptyline"	"Amitriptyline"
"CHEBI:2666"	"amitriptyline"	"3-(10,11-dihydro-5H-dibenzo[a,d][7]annulen-5-ylidene)-N,N-dimethylpropan-1-amine"
"CHEBI:27779"	"griseofulvin"	"(2S,6'R)-7-chloro-2',4,6-trimethoxy-6'-methyl-3H,4'H-spiro[1-benzofuran-2,1'-cyclohex[2]ene]-3,4'-dione"
"CHEBI:27779"	"griseofulvin"	"Griseofulvin"
"CHEBI:27878"	"2-naphthylamine"	"2-Naphthylamine"
"CHEBI:27878"	"2-naphthylamine"	"naphthalen-2-amine"
"CHEBI:28849"	"naphthazarin"	"5,8-dihydroxy-1,4-naphthoquinone"
"CHEBI:39106"	"pyrene"	"Pyrene"
"CHEBI:39106"	"pyrene"	"pyrene"
"CHEBI:41423"	"celecoxib"	"Celecoxib"
"CHEBI:41423"	"celecoxib"	"4-[5-(4-methylphenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl]benzenesulfonamide"
"CHEBI:45979"	"thiabendazole"	"2-(1,3-thiazol-4-yl)-1H-benzimidazole"
"CHEBI:45979"	"thiabendazole"	"Thiabendazole"
"CHEBI:5543"	"Grepafloxacin"	"Grepafloxacin"
"CHEBI:64145"	"1-[1-(1-benzothiophen-2-yl)cyclohexyl]piperidine"	"1-[1-(1-benzothiophen-2-yl)cyclohexyl]piperidine"
"CHEBI:670"	"1-phenylethylamine"	"1-Phenylethylamine"
"CHEBI:670"	"1-phenylethylamine"	"1-phenylethanamine"
"CHEBI:6821"	"methaqualone"	"2-methyl-3-(2-methylphenyl)quinazolin-4(3H)-one"
"CHEBI:71225"	"(-)-gallocatechin"	"(2S,3R)-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol"
"CHEBI:7514"	"neostigmine"	"3-[(dimethylcarbamoyl)oxy]-N,N,N-trimethylanilinium"
"CHEBI:7930"	"Pargyline"	"Pargyline"
"CHEBI:82713"	"SB220025"	"4-[4-(4-fluorophenyl)-1-(piperidin-4-yl)-1H-imidazol-5-yl]pyrimidin-2-amine"
"CHEBI:133341"	"choline chloride"	"2-hydroxy-N,N,N-trimethylethanaminium chloride"
"CHEBI:17824"	"propan-2-ol"	"Propan-2-ol"
"CHEBI:17824"	"propan-2-ol"	"propan-2-ol"
"CHEBI:18258"	"3,3',5-triiodo-L-thyronine"	"3,3',5-triiodo-L-thyronine"
"CHEBI:2549"	"albuterol"	"Albuterol"
"CHEBI:2549"	"albuterol"	"4-[2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)phenol"
"CHEBI:26911"	"oxolane"	"oxolane"
"CHEBI:2955"	"azithromycin"	"(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-15-oxo-11-{[3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl]oxy}-1-oxa-6-azacyclopentadecan-13-yl 2,6-dideoxy-3-C-methyl-3-O-methyl-alpha-L-ribo-hexopyranoside"
"CHEBI:34360"	"4'-hydroxychalcone"	"(2E)-1-(4-hydroxyphenyl)-3-phenylprop-2-en-1-one"
"CHEBI:34808"	"LY382884"	"LY382884"
"CHEBI:3540"	"cephalotaxine"	"Cephalotaxine"
"CHEBI:3540"	"cephalotaxine"	"cephalotaxine"
"CHEBI:35421"	"lithocholic acid sulfate"	"3alpha-sulfooxy-5beta-cholan-24-oic acid"
"CHEBI:51038"	"minaprine"	"4-methyl-N-(2-morpholin-4-ylethyl)-6-phenylpyridazin-3-amine"
"CHEBI:5801"	"hydroxychloroquine"	"2-[{4-[(7-chloroquinolin-4-yl)amino]pentyl}(ethyl)amino]ethanol"
"CHEBI:6142"	"Kokusaginine"	"Kokusaginine"
"CHEBI:71415"	"nitrofurantoin"	"1-{[(5-nitro-2-furyl)methylene]amino}imidazolidine-2,4-dione"
"CHEBI:75571"	"3-arachidonoyl-sn-glycerol"	"(2R)-2,3-dihydroxypropyl (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate"
"CHEBI:8717"	"quinethazone"	"7-chloro-2-ethyl-4-oxo-1,2,3,4-tetrahydroquinazoline-6-sulfonamide"
"CHEBI:9690"	"tricholomic acid"	"(2S)-amino[(5S)-3-oxoisoxazolidin-5-yl]acetic acid"
"CHEBI:9690"	"tricholomic acid"	"Tricholomic acid"
"CHEBI:160246"	"aminophenazone"	"4-(dimethylamino)-1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one"
"CHEBI:16296"	"D-tryptophan"	"D-TRYPTOPHAN"
"CHEBI:16296"	"D-tryptophan"	"D-Tryptophan"
"CHEBI:16296"	"D-tryptophan"	"D-tryptophan"
"CHEBI:16645"	"preuroporphyrinogen"	"preuroporphyrinogen"
"CHEBI:16645"	"preuroporphyrinogen"	"3,8,13,18-tetrakis(carboxymethyl)-19-(hydroxymethyl)bilane-2,7,12,17-tetrapropanoic acid"
"CHEBI:17092"	"3-chloro-D-alanine"	"3-Chloro-D-alanine"
"CHEBI:17092"	"3-chloro-D-alanine"	"3-chloro-D-alanine"
"CHEBI:34718"	"1-chloro-2,4-dinitrobenzene"	"1-Chloro-2,4-dinitrobenzene"
"CHEBI:34718"	"1-chloro-2,4-dinitrobenzene"	"1-chloro-2,4-dinitrobenzene"
"CHEBI:34839"	"methoprene"	"propan-2-yl (2E,4E)-11-methoxy-3,7,11-trimethyldodeca-2,4-dienoate"
"CHEBI:34839"	"methoprene"	"Methoprene"
"CHEBI:38635"	"3-methyladenine"	"3-Methyladenine"
"CHEBI:38635"	"3-methyladenine"	"3-methyl-3H-purin-6-amine"
"CHEBI:38635"	"3-methyladenine"	"3-methyladenine"
"CHEBI:47518"	"(2S,4R)-ketoconazole"	"1-acetyl-4-(4-{[(2S,4R)-2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazine"
"CHEBI:76160"	"ibuproxam"	"N-hydroxy-2-(4-isobutylphenyl)propanamide"
"CHEBI:76160"	"ibuproxam"	"N-hydroxy-2-[4-(2-methylpropyl)phenyl]propanamide"
"CHEBI:80774"	"tauroursodeoxycholic acid"	"2-[(3alpha,7beta-dihydroxy-24-oxo-5beta-cholan-24-yl)amino]ethanesulfonic acid"
"CHEBI:188648"	"3,3',4',5-tetrachlorosalicylanilide"	"3,3',4',5-Tetrachlorosalicylanilide"
"CHEBI:188648"	"3,3',4',5-tetrachlorosalicylanilide"	"3,5-dichloro-N-(3,4-dichlorophenyl)-2-hydroxybenzamide"
"CHEBI:29110"	"(+-)-5-[3-(tert-butylamino)-2-hydroxypropoxy]-3,4-dihydronaphthalen-1(2H)-one"	"5-[3-(tert-butylamino)-2-hydroxypropoxy]-3,4-dihydronaphthalen-1(2H)-one"
"CHEBI:31882"	"N-methyl-D-aspartic acid"	"N-Methyl-D-aspartic acid"
"CHEBI:31882"	"N-methyl-D-aspartic acid"	"N-methyl-D-aspartic acid"
"CHEBI:34705"	"dihydro-beta-erythroidine"	"(4bS,6S)-6-methoxy-1,4,6,7,9,10,12,13-octahydro-3H,5H-pyrano[4',3':3,4]pyrido[2,1-i]indol-3-one"
"CHEBI:34795"	"3-isobutyl-1-methyl-7H-xanthine"	"1-methyl-3-(2-methylpropyl)-3,7-dihydro-1H-purine-2,6-dione"
"CHEBI:5721"	"hinokiflavone"	"Hinokiflavone"
"CHEBI:5721"	"hinokiflavone"	"6-[4-(5,7-dihydroxy-4-oxo-4H-chromen-2-yl)phenoxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one"
"CHEBI:64050"	"N-desmethylclozapine"	"8-chloro-11-(piperazin-1-yl)-5H-dibenzo[b,e][1,4]diazepine"
"CHEBI:73410"	"nisoxetine"	"3-(2-methoxyphenoxy)-N-methyl-3-phenylpropan-1-amine"
"CHEBI:7476"	"naproxen"	"naproxen"
"CHEBI:7476"	"naproxen"	"(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid"
"CHEBI:7476"	"naproxen"	"Naproxen"
"CHEBI:74926"	"patulin"	"4-hydroxy-4H-furo[3,2-c]pyran-2(6H)-one"
"CHEBI:75902"	"hispidulin"	"5,7-dihydroxy-2-(4-hydroxyphenyl)-6-methoxy-4H-chromen-4-one"
"CHEBI:75902"	"hispidulin"	"Hispidulin"
"CHEBI:7984"	"Pentobarbital sodium"	"Pentobarbital sodium"
"CHEBI:8082"	"phenyl acetate"	"Phenyl acetate"
"CHEBI:8082"	"phenyl acetate"	"phenyl acetate"
"CHEBI:82388"	"p-anisidine"	"4-methoxyaniline"
"CHEBI:82388"	"p-anisidine"	"p-anisidine"
"CHEBI:8862"	"Rilmenidine"	"Rilmenidine"
"CHEBI:8909"	"Rufloxacin"	"Rufloxacin"
"CHEBI:8983"	"SC-58125"	"5-(4-fluorophenyl)-1-[4-(methylsulfonyl)phenyl]-3-(trifluoromethyl)-1H-pyrazole"
"CHEBI:9123"	"sertraline"	"Sertraline"
"CHEBI:9123"	"sertraline"	"(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine"
"CHEBI:16118"	"berberine"	"BERBERINE"
"CHEBI:16118"	"berberine"	"Berberine"
"CHEBI:16118"	"berberine"	"berberine"
"CHEBI:16118"	"berberine"	"9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolin-7-ium"
"CHEBI:17153"	"propanal"	"Propanal"
"CHEBI:17153"	"propanal"	"propionaldehyde"
"CHEBI:28315"	"alloxanthine"	"1H-pyrazolo[3,4-d]pyrimidine-4,6(5H,7H)-dione"
"CHEBI:28315"	"alloxanthine"	"Alloxanthine"
"CHEBI:31530"	"edaravone"	"5-methyl-2-phenyl-2,4-dihydro-3H-pyrazol-3-one"
"CHEBI:31530"	"edaravone"	"Edaravone"
"CHEBI:34988"	"sulmazole"	"2-[2-methoxy-4-(methylsulfinyl)phenyl]-1H-imidazo[4,5-b]pyridine"
"CHEBI:38649"	"2,2-dimethylbutyric acid"	"2,2-dimethylbutanoic acid"
"CHEBI:38649"	"2,2-dimethylbutyric acid"	"2,2-dimethylbutyric acid"
"CHEBI:42017"	"2,4-dinitrophenol"	"2,4-DINITROPHENOL"
"CHEBI:42017"	"2,4-dinitrophenol"	"2,4-Dinitrophenol"
"CHEBI:42017"	"2,4-dinitrophenol"	"2,4-dinitrophenol"
"CHEBI:42491"	"flavone"	"2-phenyl-4H-chromen-4-one"
"CHEBI:42491"	"flavone"	"Flavone"
"CHEBI:42491"	"flavone"	"flavone"
"CHEBI:51457"	"cyclopropanecarboxamide"	"cyclopropanecarboxamide"
"CHEBI:5558"	"Guanfacine"	"Guanfacine"
"CHEBI:6121"	"ketamine"	"2-(2-chlorophenyl)-2-(methylamino)cyclohexanone"
"CHEBI:6121"	"ketamine"	"KETAMINE"
"CHEBI:6121"	"ketamine"	"Ketamine"
"CHEBI:64218"	"(2S,3S)-nemonapride"	"N-[(2S,3S)-1-benzyl-2-methylpyrrolidin-3-yl]-5-chloro-2-methoxy-4-(methylamino)benzamide"
"CHEBI:6710"	"meclofenamic acid"	"2-[(2,6-dichloro-3-methylphenyl)amino]benzoic acid"
"CHEBI:73632"	"Phe-Arg"	"L-phenylalanyl-L-arginine"
"CHEBI:75643"	"procyanidin C1"	"Procyanidin C1"
"CHEBI:75643"	"procyanidin C1"	"(2R,2'R,2''R,3R,3'R,3''R,4R,4'S)-2,2',2''-tris(3,4-dihydroxyphenyl)-3,3',3'',4,4',4''-hexahydro-2H,2'H,2''H-4,8':4',8''-terchromene-3,3',3'',5,5',5'',7,7',7''-nonol"
"CHEBI:9963"	"Vernolepin"	"Vernolepin"
"CHEBI:10073"	"Xanthyletin"	"Xanthyletin"
"CHEBI:27822"	"2-aminobenzimidazole"	"1H-benzimidazol-2-amine"
"CHEBI:27822"	"2-aminobenzimidazole"	"2-Aminobenzimidazole"
"CHEBI:39618"	"hexane-1,6-diamine"	"HEXANE-1,6-DIAMINE"
"CHEBI:39618"	"hexane-1,6-diamine"	"hexane-1,6-diamine"
"CHEBI:39708"	"8-anilinonaphthalene-1-sulfonic acid"	"8-anilinonaphthalene-1-sulfonic acid"
"CHEBI:48669"	"tranexamic acid"	"Tranexamic acid"
"CHEBI:48669"	"tranexamic acid"	"trans-4-(aminomethyl)cyclohexanecarboxylic acid"
"CHEBI:7767"	"Olivacine"	"Olivacine"
"CHEBI:90413"	"N-benzoyl-D-phenylalanine"	"N-benzoyl-D-phenylalanine"
"CHEBI:9079"	"Securinine"	"Securinine"
"CHEBI:9605"	"tirofiban"	"N-(butylsulfonyl)-O-(4-piperidin-4-ylbutyl)-L-tyrosine"
"CHEBI:9605"	"tirofiban"	"Tirofiban"
"CHEBI:147675"	"5-iodo-2'-deoxyuridine"	"2'-deoxy-5-iodouridine"
"CHEBI:160129"	"7,8-dichloro-1,2,3,4-tetrahydroisoquinoline"	"7,8-dichloro-1,2,3,4-tetrahydroisoquinoline"
"CHEBI:17215"	"methyl L-tyrosinate"	"methyl L-tyrosinate"
"CHEBI:2946"	"azatadine"	"11-(1-methylpiperidin-4-ylidene)-6,11-dihydro-5H-benzo[5,6]cyclohepta[1,2-b]pyridine"
"CHEBI:34550"	"BMS-268770"	"BMS-268770"
"CHEBI:38937"	"aminopurvalanol"	"(2R)-2-({6-[(3-amino-5-chlorophenyl)amino]-9-(propan-2-yl)-9H-purin-2-yl}amino)-3-methylbutan-1-ol"
"CHEBI:42682"	"3-aminobenzoic acid"	"3-AMINOBENZOIC ACID"
"CHEBI:42682"	"3-aminobenzoic acid"	"3-aminobenzoic acid"
"CHEBI:4659"	"disulfiram"	"Disulfiram"
"CHEBI:4659"	"disulfiram"	"1,1',1'',1'''-[disulfanediylbis(carbonothioylnitrilo)]tetraethane"
"CHEBI:50730"	"montelukast"	"MONTELUKAST"
"CHEBI:50730"	"montelukast"	"Montelukast"
"CHEBI:50730"	"montelukast"	"{1-[({(1R)-1-{3-[(E)-2-(7-chloroquinolin-2-yl)ethenyl]phenyl}-3-[2-(2-hydroxypropan-2-yl)phenyl]propyl}sulfanyl)methyl]cyclopropyl}acetic acid"
"CHEBI:63921"	"2-butoxyethanol"	"2-butoxyethanol"
"CHEBI:7466"	"nandrolone"	"17beta-hydroxyestr-4-en-3-one"
"CHEBI:7466"	"nandrolone"	"Nandrolone"
"CHEBI:74876"	"Trp-Trp"	"L-tryptophyl-L-tryptophan"
"CHEBI:82818"	"Z-Val-Phe-H"	"benzyl [(2S)-3-methyl-1-oxo-1-{[(2S)-1-oxo-3-phenylpropan-2-yl]amino}butan-2-yl]carbamate"
"CHEBI:2365"	"(+)-abscisic acid"	"(+)-Abscisic acid"
"CHEBI:2365"	"(+)-abscisic acid"	"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
"CHEBI:27452"	"styrene"	"Styrene"
"CHEBI:27452"	"styrene"	"styrene"
"CHEBI:28472"	"proanthocyanidin A2"	"Proanthocyanidin A2"
"CHEBI:28472"	"proanthocyanidin A2"	"(2R,3R,8S,14R,15R)-2,8-bis(3,4-dihydroxyphenyl)-3,4-dihydro-2H,14H-8,14-methanochromeno[7,8-d][1,3]benzodioxocine-3,5,11,13,15-pentol"
"CHEBI:30778"	"gallic acid"	"3,4,5-trihydroxybenzoic acid"
"CHEBI:30778"	"gallic acid"	"Gallic acid"
"CHEBI:3374"	"capsaicin"	"(6E)-N-(4-hydroxy-3-methoxybenzyl)-8-methylnon-6-enamide"
"CHEBI:3374"	"capsaicin"	"Capsaicin"
"CHEBI:34188"	"19-Norprogesterone"	"19-Norprogesterone"
"CHEBI:3485"	"cefdinir"	"cefdinir"
"CHEBI:3485"	"cefdinir"	"7beta-[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(hydroxyimino)acetamido]-3-ethenyl-3,4-didehydrocepham-4-carboxylic acid"
"CHEBI:3485"	"cefdinir"	"(6R,7R)-7-{[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(hydroxyimino)acetyl]amino}-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid"
"CHEBI:35057"	"alpha-EMGBL"	"alpha-EMGBL"
"CHEBI:3962"	"curcumin"	"Curcumin"
"CHEBI:3962"	"curcumin"	"curcumin"
"CHEBI:3962"	"curcumin"	"(1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione"
"CHEBI:46837"	"dipicolinic acid"	"Dipicolinic acid"
"CHEBI:46837"	"dipicolinic acid"	"pyridine-2,6-dicarboxylic acid"
"CHEBI:52082"	"pibenzimol"	"4-[5-(4-methylpiperazin-1-yl)-1H,1'H-2,5'-bibenzimidazol-2'-yl]phenol"
"CHEBI:63988"	"N-allyl-1-phenyl-2,3,4,5-tetrahydro-3-benzazepine-7,8-diol"	"1-phenyl-3-prop-2-en-1-yl-2,3,4,5-tetrahydro-1H-3-benzazepine-7,8-diol"
"CHEBI:64460"	"4-diazoniobenzenesulfonate"	"4-diazoniobenzenesulfonate"
"CHEBI:73067"	"O-palmitoylcarnitine"	"3-(hexadecanoyloxy)-4-(trimethylazaniumyl)butanoate"
"CHEBI:73809"	"Ala-Val"	"L-alanyl-L-valine"
"CHEBI:74066"	"Ile-Gly"	"L-isoleucylglycine"
"CHEBI:74921"	"L-685,458"	"N-{(2R,4R,5S)-2-benzyl-5-[(tert-butoxycarbonyl)amino]-4-hydroxy-6-phenylhexanoyl}-L-leucyl-L-phenylalaninamide"
"CHEBI:7789"	"orphenadrine"	"ORPHENADRINE"
"CHEBI:7789"	"orphenadrine"	"Orphenadrine"
"CHEBI:7789"	"orphenadrine"	"N,N-dimethyl-2-[(2-methylphenyl)(phenyl)methoxy]ethanamine"
"CHEBI:8645"	"purpurin"	"1,2,4-trihydroxyanthracene-9,10-dione"
"CHEBI:8645"	"purpurin"	"Purpurin"
"CHEBI:167099"	"benzo[d]isothiazol-3-one"	"1,2-benzisothiazol-3(2H)-one"
"CHEBI:238698"	"bevantolol"	"1-{[2-(3,4-dimethoxyphenyl)ethyl]amino}-3-(3-methylphenoxy)propan-2-ol"
"CHEBI:31680"	"hydroxyzine pamoate"	"1-[(4-chlorophenyl)(phenyl)methyl]-4-[2-(2-hydroxyethoxy)ethyl]piperazinediium 4,4'-methylenebis(3-hydroxynaphthalene-2-carboxylate)"
"CHEBI:51380"	"doxylamine"	"N,N-dimethyl-2-(1-phenyl-1-pyridin-2-ylethoxy)ethanamine"
"CHEBI:63589"	"etravirine"	"4-({6-amino-5-bromo-2-[(4-cyanophenyl)amino]pyrimidin-4-yl}oxy)-3,5-dimethylbenzonitrile"
"CHEBI:73468"	"masoprocol"	"4-[(2R,3S)-4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol"
"CHEBI:85412"	"mitomycin A"	"[(1aS,8S,8aR,8bS)-6,8a-dimethoxy-5-methyl-4,7-dioxo-1,1a,2,4,7,8,8a,8b-octahydroazireno[2',3':3,4]pyrrolo[1,2-a]indol-8-yl]methyl carbamate"
"CHEBI:9150"	"simvastatin"	"Simvastatin"
"CHEBI:9150"	"simvastatin"	"(1S,3R,7S,8S,8aR)-8-{2-[(2R,4R)-4-hydroxy-6-oxotetrahydro-2H-pyran-2-yl]ethyl}-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl 2,2-dimethylbutanoate"
"CHEBI:15600"	"(+)-catechin"	"(+)-Catechin"
"CHEBI:15600"	"(+)-catechin"	"(2R,3S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-1H-chromene-3,5,7-triol"
"CHEBI:18329"	"5alpha-androstane-3beta,17beta-diol"	"5alpha-androstane-3beta,17beta-diol"
"CHEBI:2896"	"astemizole"	"1-(4-fluorobenzyl)-N-{1-[2-(4-methoxyphenyl)ethyl]piperidin-4-yl}-1H-benzimidazol-2-amine"
"CHEBI:34683"	"disodium hydrogenphosphate"	"disodium hydrogenphosphate"
"CHEBI:3640"	"chlorothiazide"	"Chlorothiazide"
"CHEBI:3640"	"chlorothiazide"	"6-chloro-4H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide"
"CHEBI:44737"	"lutidinic acid"	"pyridine-2,4-dicarboxylic acid"
"CHEBI:63059"	"(2S,3R)-EHNA"	"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol"
"CHEBI:73921"	"Gly-Trp"	"glycyl-L-tryptophan"
"CHEBI:74879"	"Tyr-Ala"	"L-tyrosyl-L-alanine"
"CHEBI:86366"	"N-(2-methylbutanoyl)glycine"	"N-(2-methylbutanoyl)glycine"
"CHEBI:16257"	"5-O-(1-carboxyvinyl)-3-phosphoshikimic acid"	"(3R,4S,5R)-5-(1-carboxyethenyloxy)-4-hydroxy-3-(phosphonooxy)cyclohex-1-ene-1-carboxylic acid"
"CHEBI:17489"	"3',5'-cyclic AMP"	"3',5'-Cyclic AMP"
"CHEBI:17489"	"3',5'-cyclic AMP"	"adenosine 3',5'-(hydrogen phosphate)"
"CHEBI:175901"	"gemcitabine"	"2'-deoxy-2',2'-difluorocytidine"
"CHEBI:17628"	"2-aminoacetaldehyde"	"aminoacetaldehyde"
"CHEBI:18083"	"1-methyladenine"	"1-Methyladenine"
"CHEBI:18083"	"1-methyladenine"	"1-methyl-1H-purin-6-amine"
"CHEBI:18083"	"1-methyladenine"	"1-methyladenine"
"CHEBI:223404"	"3'-hydroxy-4'-methoxydiclofenac"	"{2-[(2,6-dichloro-3-hydroxy-4-methoxyphenyl)amino]phenyl}acetic acid"
"CHEBI:27090"	"triaziquone"	"2,3,5-tris(aziridin-1-yl)-1,4-benzoquinone"
"CHEBI:38264"	"2-amino-3-methylpentanoic acid"	"2-amino-3-methylpentanoic acid"
"CHEBI:38722"	"aurothiomalic acid"	"1,2-dicarboxyethanethiolatogold(I)"
"CHEBI:38722"	"aurothiomalic acid"	"1,2-dicarboxyethylsulfanylgold"
"CHEBI:38722"	"aurothiomalic acid"	"gold(1+) 1,2-dicarboxyethanethiolate"
"CHEBI:73811"	"Arg-Arg"	"L-arginyl-L-arginine"
"CHEBI:73912"	"Gly-Phe"	"glycyl-L-phenylalanine"
"CHEBI:8977"	"SB 206553"	"SB 206553"
"CHEBI:32058"	"proglumide"	"rac-N(2)-benzoyl-N,N-dipropyl-alpha-glutamine"
"CHEBI:34220"	"2,3,4,5-Tetrachloro-4'-biphenylol"	"2,3,4,5-Tetrachloro-4'-biphenylol"
"CHEBI:37806"	"penicillanic acid"	"2,2-dimethylpenam-3alpha-carboxylic acid"
"CHEBI:37806"	"penicillanic acid"	"penicillanic acid"
"CHEBI:59540"	"(+)-rolipram"	"(4S)-4-[3-(cyclopentyloxy)-4-methoxyphenyl]pyrrolidin-2-one"
"CHEBI:65443"	"AS-186a"	"11-hydroxy-3-[(1S)-1-hydroxy-3-methylbutyl]-4-methoxy-9-methyl-5H,7H-dibenzo[b,g][1,5]dioxocin-5-one"
"CHEBI:67221"	"conduritol A"	"(1R,2S,3R,4S)-cyclohex-5-ene-1,2,3,4-tetrol"
"CHEBI:73283"	"CGS-21680"	"3-{4-[2-({6-amino-9-[(2R,3R,4S,5S)-5-(ethylcarbamoyl)-3,4-dihydroxytetrahydrofuran-2-yl]-9H-purin-2-yl}amino)ethyl]phenyl}propanoic acid"
"CHEBI:74870"	"Trp-Gly"	"L-tryptophylglycine"
"CHEBI:78539"	"zofenopril"	"(4S)-1-[(2S)-3-(benzoylsulfanyl)-2-methylpropanoyl]-4-(phenylsulfanyl)-L-proline"
"CHEBI:19030"	"1-aminopropan-2-ol"	"1-aminopropan-2-ol"
"CHEBI:19229"	"2'-O-methylguanosine"	"2-amino-9-[(2R,3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-methoxytetrahydrofuran-2-yl]-1,9-dihydro-6H-purin-6-one"
"CHEBI:19229"	"2'-O-methylguanosine"	"2'-O-methylguanosine"
"CHEBI:27565"	"4-aminosalicylic acid"	"4-Aminosalicylic acid"
"CHEBI:27565"	"4-aminosalicylic acid"	"4-amino-2-hydroxybenzoic acid"
"CHEBI:34022"	"(S)-Indenestrol B"	"(S)-Indenestrol B"
"CHEBI:34469"	"6-Ethylthiopurine"	"6-Ethylthiopurine"
"CHEBI:35628"	"(6-methoxy-2-naphthyl)acetic acid"	"(6-methoxynaphthalen-2-yl)acetic acid"
"CHEBI:48981"	"quinolin-8-ol"	"quinolin-8-ol"
"CHEBI:61116"	"4-chlorocinnamic acid"	"(2E)-3-(4-chlorophenyl)prop-2-enoic acid"
"CHEBI:63925"	"latanoprost free acid"	"(5Z)-7-{(1R,2R,3R,5S)-3,5-dihydroxy-2-[(3R)-3-hydroxy-5-phenylpentyl]cyclopentyl}hept-5-enoic acid"
"CHEBI:641"	"N-methyl-4-phenylpyridinium"	"1-methyl-4-phenylpyridinium"
"CHEBI:68170"	"(-)-(8R,8'S)-3,3',4-trimethoxy-4'-hydroxylignan"	"4-[(2S,3R)-4-(3,4-dimethoxyphenyl)-2,3-dimethylbutyl]-2-methoxyphenol"
"CHEBI:74956"	"O(4)-phosphotyrosine"	"O-phosphonotyrosine"
"CHEBI:7857"	"oxybutynin chloride"	"4-(diethylamino)but-2-yn-1-yl cyclohexyl(hydroxy)phenylacetate hydrochloride"
"CHEBI:79467"	"2-(2,5-dimethoxyphenyl)-5,6,7,8-tetramethoxy-4H-1-benzopyran-4-one"	"2-(2,5-dimethoxyphenyl)-5,6,7,8-tetramethoxy-4H-chromen-4-one"
"CHEBI:9308"	"Succinyl proline"	"Succinyl proline"
"CHEBI:241349"	"dimyristoylphosphatidyl choline"	"2,3-bis(tetradecanoyloxy)propyl 2-(trimethylazaniumyl)ethyl phosphate"
"CHEBI:31879"	"N,N,N-Trimethylserotonin"	"N,N,N-Trimethylserotonin"
"CHEBI:33227"	"(E)-cinnamyl alcohol"	"(2E)-3-phenylprop-2-en-1-ol"
"CHEBI:33227"	"(E)-cinnamyl alcohol"	"(E)-cinnamyl alcohol"
"CHEBI:42309"	"equilin"	"3-hydroxyestra-1,3,5(10),7-tetraen-17-one"
"CHEBI:42309"	"equilin"	"EQUILIN"
"CHEBI:42309"	"equilin"	"Equilin"
"CHEBI:44692"	"phosphonoacetohydroxamic acid"	"PHOSPHONOACETOHYDROXAMIC ACID"
"CHEBI:44692"	"phosphonoacetohydroxamic acid"	"Phosphonoacetohydroxamic Acid"
"CHEBI:44692"	"phosphonoacetohydroxamic acid"	"[2-(hydroxyamino)-2-oxoethyl]phosphonic acid"
"CHEBI:50371"	"(R)-rosmarinic acid"	"(2R)-3-(3,4-dihydroxyphenyl)-2-[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]propanoic acid"
